"steam_id","stat_ts","peak_players"
"4025700","1781110800000","11355"
"1974050","1781114400000","740"
"2315040","1781114400000","197"
"4025700","1781114400000","9820"
"1974050","1781118000000","731"
"2315040","1781118000000","151"
"4025700","1781118000000","8749"
"1974050","1781121600000","677"
"2315040","1781121600000","110"
"4025700","1781121600000","7879"
"1974050","1781125200000","605"
"2315040","1781125200000","100"
"4025700","1781125200000","7580"
"1974050","1781128800000","535"
"2315040","1781128800000","91"
"4025700","1781128800000","7302"
"1974050","1781132400000","510"
"2315040","1781132400000","112"
"4025700","1781132400000","7598"
"1974050","1781136000000","522"
"2315040","1781136000000","160"
"4025700","1781136000000","7724"
"1974050","1781139600000","526"
"2315040","1781139600000","217"
"4025700","1781139600000","7982"
"1974050","1781143200000","552"
"2315040","1781143200000","298"
"4025700","1781143200000","8245"
"1974050","1781146800000","507"
"2315040","1781146800000","328"
"4025700","1781146800000","8397"
"1974050","1781150400000","501"
"2315040","1781150400000","349"
"4025700","1781150400000","8327"
"1974050","1781154000000","499"
"2315040","1781154000000","360"
"4025700","1781154000000","8380"
"1974050","1781157600000","550"
"2315040","1781157600000","367"
"4025700","1781157600000","8461"
"1974050","1781161200000","599"
"2315040","1781161200000","400"
"4025700","1781161200000","8446"
"1974050","1781164800000","590"
"2315040","1781164800000","430"
"4025700","1781164800000","8565"
"1974050","1781168400000","650"
"2315040","1781168400000","397"
"4025700","1781168400000","8749"
"1974050","1781172000000","715"
"2315040","1781172000000","460"
"4025700","1781172000000","9283"
"1974050","1781175600000","792"
"2315040","1781175600000","525"
"4025700","1781175600000","10785"
"1974050","1781179200000","885"
"2315040","1781179200000","630"
"4025700","1781179200000","12285"
"1974050","1781182800000","920"
"2315040","1781182800000","644"
"4025700","1781182800000","13471"
"1974050","1781186400000","954"
"2315040","1781186400000","654"
"4025700","1781186400000","14052"
"1974050","1781190000000","910"
"2315040","1781190000000","528"
"4025700","1781190000000","13871"
"1974050","1781193600000","850"
"2315040","1781193600000","357"
"4025700","1781193600000","12558"
"1974050","1781197200000","827"
"2315040","1781197200000","261"
"4025700","1781197200000","10774"
"1974050","1781200800000","795"
"2315040","1781200800000","181"
"4025700","1781200800000","9394"
"1974050","1781204400000","721"
"2315040","1781204400000","131"
"4025700","1781204400000","8378"
"1974050","1781208000000","680"
"2315040","1781208000000","93"
"4025700","1781208000000","7600"
"1974050","1781211600000","589"
"2315040","1781211600000","88"
"4025700","1781211600000","7496"
"1974050","1781215200000","511"
"2315040","1781215200000","86"
"4025700","1781215200000","7134"
"1974050","1781218800000","498"
"2315040","1781218800000","90"
"4025700","1781218800000","7271"
"1974050","1781222400000","469"
"2315040","1781222400000","143"
"4025700","1781222400000","7218"
"1974050","1781226000000","458"
"2315040","1781226000000","222"
"4025700","1781226000000","7551"
"1974050","1781229600000","501"
"2315040","1781229600000","275"
"4025700","1781229600000","7905"
"1974050","1781233200000","493"
"2315040","1781233200000","308"
"4025700","1781233200000","8131"
"1974050","1781236800000","506"
"2315040","1781236800000","338"
"4025700","1781236800000","8110"
"1974050","1781240400000","516"
"2315040","1781240400000","361"
"4025700","1781240400000","8291"
"1974050","1781244000000","564"
"2315040","1781244000000","375"
"4025700","1781244000000","8488"
"1974050","1781247600000","608"
"2315040","1781247600000","388"
"4025700","1781247600000","8542"
"1974050","1781251200000","652"
"2315040","1781251200000","413"
"4025700","1781251200000","8576"
"1974050","1781254800000","734"
"2315040","1781254800000","403"
"4025700","1781254800000","8802"
"1974050","1781258400000","780"
"2315040","1781258400000","419"
"4025700","1781258400000","9454"
"1974050","1781262000000","830"
"2315040","1781262000000","502"
"4025700","1781262000000","10609"
"1974050","1781265600000","892"
"2315040","1781265600000","586"
"4025700","1781265600000","11984"
"1974050","1781269200000","947"
"2315040","1781269200000","623"
"4025700","1781269200000","13133"
"1974050","1781272800000","975"
"2315040","1781272800000","596"
"4025700","1781272800000","14316"
"1974050","1781276400000","973"
"2315040","1781276400000","506"
"4025700","1781276400000","14040"
"1974050","1781280000000","905"
"2315040","1781280000000","375"
"4025700","1781280000000","13045"
"1974050","1781283600000","857"
"2315040","1781283600000","267"
"4025700","1781283600000","11523"
"1974050","1781287200000","796"
"2315040","1781287200000","209"
"4025700","1781287200000","9894"
"1974050","1781290800000","772"
"2315040","1781290800000","142"
"4025700","1781290800000","8637"
"1974050","1781294400000","710"
"2315040","1781294400000","103"
"4025700","1781294400000","7822"
"1974050","1781298000000","632"
"2315040","1781298000000","86"
"4025700","1781298000000","7657"
"1974050","1781301600000","585"
"2315040","1781301600000","79"
"4025700","1781301600000","7367"
"1974050","1781305200000","581"
"2315040","1781305200000","88"
"4025700","1781305200000","7597"
"1974050","1781308800000","555"
"2315040","1781308800000","150"
"4025700","1781308800000","7827"
"1974050","1781312400000","574"
"2315040","1781312400000","251"
"4025700","1781312400000","8200"
"1974050","1781316000000","586"
"2315040","1781316000000","361"
"4025700","1781316000000","8769"
"1974050","1781319600000","624"
"2315040","1781319600000","378"
"4025700","1781319600000","9351"
"1974050","1781323200000","625"
"2315040","1781323200000","410"
"4025700","1781323200000","9870"
"1974050","1781326800000","652"
"2315040","1781326800000","448"
"4025700","1781326800000","10172"
"1974050","1781330400000","739"
"2315040","1781330400000","464"
"4025700","1781330400000","10646"
"1974050","1781334000000","787"
"2315040","1781334000000","510"
"4025700","1781334000000","10798"
"1974050","1781337600000","837"
"2315040","1781337600000","534"
"4025700","1781337600000","10882"
"1974050","1781341200000","898"
"2315040","1781341200000","518"
"4025700","1781341200000","10846"
"1974050","1781344800000","913"
"2315040","1781344800000","511"
"4025700","1781344800000","10970"
"1974050","1781348400000","985"
"2315040","1781348400000","568"
"4025700","1781348400000","11699"
"1974050","1781352000000","985"
"2315040","1781352000000","634"
"4025700","1781352000000","12498"
"1974050","1781355600000","1014"
"2315040","1781355600000","649"
"4025700","1781355600000","13848"
"1974050","1781359200000","1026"
"2315040","1781359200000","634"
"4025700","1781359200000","14689"
"1974050","1781362800000","1026"
"2315040","1781362800000","522"
"4025700","1781362800000","14942"
"1974050","1781366400000","991"
"2315040","1781366400000","383"
"4025700","1781366400000","14106"
"1974050","1781370000000","938"
"2315040","1781370000000","285"
"4025700","1781370000000","12710"
"1974050","1781373600000","879"
"2315040","1781373600000","206"
"4025700","1781373600000","11144"
"1974050","1781377200000","808"
"2315040","1781377200000","147"
"4025700","1781377200000","9833"
"1974050","1781380800000","742"
"2315040","1781380800000","111"
"4025700","1781380800000","8741"
"1974050","1781384400000","691"
"2315040","1781384400000","90"
"4025700","1781384400000","8364"
"1974050","1781388000000","626"
"2315040","1781388000000","89"
"4025700","1781388000000","7769"
"1974050","1781391600000","584"
"2315040","1781391600000","98"
"4025700","1781391600000","7667"
"1974050","1781395200000","581"
"2315040","1781395200000","156"
"4025700","1781395200000","7679"
"1974050","1781398800000","663"
"2315040","1781398800000","262"
"4025700","1781398800000","8186"
"1974050","1781402400000","650"
"2315040","1781402400000","376"
"4025700","1781402400000","8743"
"1974050","1781406000000","681"
"2315040","1781406000000","413"
"4025700","1781406000000","9287"
"1974050","1781409600000","696"
"2315040","1781409600000","440"
"4025700","1781409600000","9886"
"1974050","1781413200000","765"
"2315040","1781413200000","471"
"4025700","1781413200000","10254"
"1974050","1781416800000","809"
"2315040","1781416800000","462"
"4025700","1781416800000","10461"
"1974050","1781420400000","876"
"2315040","1781420400000","501"
"4025700","1781420400000","10609"
"1974050","1781424000000","884"
"2315040","1781424000000","520"
"4025700","1781424000000","10893"
"1974050","1781427600000","945"
"2315040","1781427600000","527"
"4025700","1781427600000","11024"
"1974050","1781431200000","976"
"2315040","1781431200000","533"
"4025700","1781431200000","11328"
"1974050","1781434800000","1012"
"2315040","1781434800000","536"
"4025700","1781434800000","12117"
"1974050","1781438400000","1083"
"2315040","1781438400000","598"
"4025700","1781438400000","13067"
"1974050","1781442000000","1080"
"2315040","1781442000000","605"
"4025700","1781442000000","14152"
"1974050","1781445600000","1075"
"2315040","1781445600000","586"
"4025700","1781445600000","14733"
"1974050","1781449200000","1003"
"2315040","1781449200000","502"
"4025700","1781449200000","14235"
"1974050","1781452800000","942"
"2315040","1781452800000","355"
"4025700","1781452800000","12783"
"1974050","1781456400000","829"
"2315040","1781456400000","229"
"4025700","1781456400000","11245"
"1974050","1781460000000","828"
"2315040","1781460000000","165"
"4025700","1781460000000","9779"
"1974050","1781463600000","814"
"2315040","1781463600000","113"
"4025700","1781463600000","8787"
"1974050","1781467200000","676"
"2315040","1781467200000","87"
"4025700","1781467200000","8071"
"1974050","1781470800000","602"
"2315040","1781470800000","83"
"4025700","1781470800000","7676"
"1974050","1781474400000","586"
"2315040","1781474400000","88"
"4025700","1781474400000","7249"
"1974050","1781478000000","495"
"2315040","1781478000000","96"
"4025700","1781478000000","7318"
"1974050","1781481600000","474"
"2315040","1781481600000","135"
"4025700","1781481600000","7347"
"1974050","1781485200000","432"
"2315040","1781485200000","196"
"4025700","1781485200000","7560"
"1974050","1781488800000","455"
"2315040","1781488800000","278"
"4025700","1781488800000","7810"
"1974050","1781492400000","463"
"2315040","1781492400000","296"
"4025700","1781492400000","8004"
"1974050","1781496000000","461"
"2315040","1781496000000","321"
"4025700","1781496000000","8024"
"1974050","1781499600000","499"
"2315040","1781499600000","318"
"4025700","1781499600000","8129"
"1974050","1781503200000","504"
"2315040","1781503200000","338"
"4025700","1781503200000","8120"
"1974050","1781506800000","553"
"2315040","1781506800000","372"
"4025700","1781506800000","8201"
"1974050","1781510400000","587"
"2315040","1781510400000","382"
"4025700","1781510400000","8375"
"1974050","1781514000000","646"
"2315040","1781514000000","378"
"4025700","1781514000000","8672"
"1974050","1781517600000","673"
"2315040","1781517600000","418"
"4025700","1781517600000","9241"
"1974050","1781521200000","792"
"2315040","1781521200000","515"
"4025700","1781521200000","10625"
"1974050","1781524800000","846"
"2315040","1781524800000","586"
"4025700","1781524800000","11832"
"1974050","1781528400000","876"
"2315040","1781528400000","601"
"4025700","1781528400000","13114"
"1974050","1781532000000","887"
"2315040","1781532000000","578"
"4025700","1781532000000","13866"
"1974050","1781535600000","878"
"2315040","1781535600000","465"
"4025700","1781535600000","12888"
"1974050","1781539200000","849"
"2315040","1781539200000","296"
"4025700","1781539200000","10531"
"1974050","1781542800000","774"
"2315040","1781542800000","227"
"4025700","1781542800000","8092"
"1974050","1781546400000","779"
"2315040","1781546400000","159"
"4025700","1781546400000","8079"
"1974050","1781550000000","673"
"2315040","1781550000000","126"
"4025700","1781550000000","7729"
"1974050","1781553600000","618"
"2315040","1781553600000","100"
"4025700","1781553600000","7160"
"1974050","1781557200000","547"
"2315040","1781557200000","84"
"4025700","1781557200000","6949"
"1974050","1781560800000","508"
"2315040","1781560800000","86"
"4025700","1781560800000","6706"
"1974050","1781564400000","457"
"2315040","1781564400000","80"
"4025700","1781564400000","6804"
"1974050","1781568000000","440"
"2315040","1781568000000","133"
"4025700","1781568000000","7038"
"1974050","1781571600000","442"
"2315040","1781571600000","210"
"4025700","1781571600000","7260"
"1974050","1781575200000","426"
"2315040","1781575200000","277"
"4025700","1781575200000","7642"
"1974050","1781578800000","438"
"2315040","1781578800000","305"
"4025700","1781578800000","7821"
"1974050","1781582400000","453"
"2315040","1781582400000","341"
"4025700","1781582400000","7747"
"1974050","1781586000000","453"
"2315040","1781586000000","344"
"4025700","1781586000000","7892"
"1974050","1781589600000","487"
"2315040","1781589600000","340"
"4025700","1781589600000","7950"
"1974050","1781593200000","532"
"2315040","1781593200000","357"
"4025700","1781593200000","8023"
"1974050","1781596800000","586"
"2315040","1781596800000","393"
"4025700","1781596800000","8171"
"1974050","1781600400000","633"
"2315040","1781600400000","376"
